date,pcc,avg_corr,forward_drawdown
2007-05-24,0.006714594454322764,-0.00921759109456383,0.0
2007-06-01,4.788615640904936e-05,0.023742552625800804,0.0
2007-06-08,0.0036428844233000746,0.09802604308135714,0.0
2007-06-15,0.009466325947471432,0.17348570052314613,0.0
2007-06-22,0.004798351460522099,0.3180947840518441,0.0
2007-06-29,0.0,0.310250808372001,0.0
2007-07-09,0.0,0.3312759972986656,0.0
2007-07-16,0.002365027546616716,0.3293024853155154,0.0
2007-07-23,0.0,0.2827426854012665,0.0
2007-07-30,0.0,0.26367017631666784,0.0
2007-08-06,0.0,0.17220322407414818,0.0
2007-08-13,0.0,0.12638921331268108,0.0
2007-08-20,0.0003567113872691152,0.09023268737580471,0.0
2007-08-27,0.0,0.07671353508224753,0.0
2007-09-04,0.0,0.10306883294061911,0.0
2007-09-11,0.01733499945842709,0.08521697960516535,0.0
2007-09-18,0.02470313140425162,0.06628383836159771,0.0
2007-09-25,0.0,0.11078866289773803,0.0
2007-10-02,0.0,0.16826224895142777,0.0
2007-10-09,0.0009459679976231428,0.1660510309516683,0.0
2007-10-16,0.0050168026973551605,0.12750124995124973,0.0
2007-10-23,0.0,0.10208281833904956,0.0
2007-10-30,0.00043187145001866156,0.09368204997055656,0.0
2007-11-06,0.01797234606080167,0.06849424707959433,0.0
2007-11-13,0.00604813499762713,0.04620763797798078,0.0
2007-11-20,0.002124453563340012,0.013161703487490668,0.0
2007-11-28,0.0,0.0387154811200238,0.0
2007-12-05,0.0004767190423535794,0.03850838197648431,0.0
2007-12-12,0.00407812233339655,0.04195942563692645,0.0
2007-12-19,0.002557084895670414,0.04749102085276539,0.0
2007-12-27,0.00537117806756271,0.055124305414393414,0.0
2008-01-04,4.40946088531291e-06,0.05489581472961793,0.0
2008-01-11,0.00410682751160607,0.053742177568707625,0.0
2008-01-18,0.00016330086856441994,0.0697739703686389,0.0
2008-01-28,0.0,0.046901802406159286,0.0
2008-02-04,0.003443041368939248,0.01587114313789003,0.0
2008-02-11,0.008666402431245501,0.01046804237955379,0.0
2008-02-19,0.0021836633551544082,0.010718434910388775,0.0
2008-02-26,0.0,0.008106370885325873,0.0
2008-03-04,0.0040090350506858385,-0.0019117433550072671,0.0
2008-03-11,0.015928957610015004,0.057499721656938986,0.0
2008-03-18,0.0,0.0971663377912277,0.0
2008-03-26,0.0,0.11293861916925364,0.0
2008-04-02,0.0,0.10587441660186778,0.0
2008-04-09,0.0,0.10585744243480077,0.0
2008-04-16,0.0,0.10294809451823096,0.0
2008-04-23,0.0,0.07724886934591431,0.0
2008-04-30,0.0,0.07723248738217621,0.0
2008-05-07,0.032938253775682824,0.007695749904725844,0.0
2008-05-14,0.01727197268088787,0.0029963181385788623,0.0
2008-05-21,0.031309986850502014,0.015345672210844706,0.0
2008-05-29,0.046515138433335323,0.02550919106872621,0.0
2008-06-05,0.04359090138592592,0.03174534299170351,0.0
2008-06-12,0.016376773502102537,0.00925799645377198,0.0
2008-06-19,0.0024911220354084662,0.01053690552665114,0.0
2008-06-26,0.0,0.0102859500171165,0.0
2008-07-03,0.0,-0.030137925665262195,0.0
2008-07-11,0.00010926241920117263,0.00030739939738235703,0.0
2008-07-18,0.0,0.00012238528485940655,0.0
2008-07-25,0.0,-0.001056863559395981,0.0
2008-08-01,0.0,0.0002479421587285789,0.0
2008-08-08,0.0,0.015165108988568463,0.0
2008-08-15,0.0,0.025966217521768586,0.0
2008-08-22,0.0023565825882201352,-0.0008927775038717432,0.0
2008-08-29,0.0,-0.02248908909447055,0.0
2008-09-08,0.0028465756486184546,-0.01919443706357909,-0.32378541863628063
2008-09-15,0.010280899896329743,0.00557366667288168,-0.428175535934335
2008-09-22,0.09211004100598075,0.03900644546522881,-0.4009358590152021
2008-09-29,0.06619857642454008,0.02289963080083891,-0.3779970869006555
2008-10-06,0.09222563484571822,0.05931186507262552,-0.4047757306616965
2008-10-13,0.0733454211838449,0.0652997613247067,0.0
2008-10-20,0.08726582222665513,0.06679938629627347,0.0
2008-10-27,0.04925912781460795,0.0775148844411446,0.0
2008-11-03,0.039512422151588567,0.07553033132537332,0.0
2008-11-10,0.003415355495249628,0.1014442508658329,0.0
2008-11-17,0.0,0.09409518979846299,0.0
2008-11-24,0.0005756304609008112,0.1024546689657521,0.0
2008-12-02,0.0002679319678122738,0.1247174877202885,0.0
2008-12-09,0.004462606084473464,0.11034007391980927,0.0
2008-12-16,0.021677734554614858,0.13069656622807702,0.0
2008-12-23,0.0,0.08982656688624259,0.0
2008-12-31,0.0,0.08857064636819294,0.0
2009-01-08,0.0,0.1072951965553629,0.0
2009-01-15,8.199551757570589e-07,0.09465069930314236,0.0
2009-01-23,2.6240440448077607e-05,0.08237078980094258,0.0
2009-01-30,0.0002161512057341497,0.07747840406194961,0.0
2009-02-06,8.026466554156286e-05,0.08570282684129173,0.0
2009-02-13,0.0,0.07733190606377328,0.0
2009-02-23,0.0,0.042066146200070605,0.0
2009-03-02,0.0019411673304290389,0.01854580797738265,0.0
2009-03-09,0.008769989836565628,0.026167745484111327,0.0
2009-03-16,0.0026045151410016842,0.020058127092086937,0.0
2009-03-23,0.0,0.03742754307449146,0.0
2009-03-30,0.0,0.057026319659182596,0.0
2009-04-06,0.0018587199072186422,0.07064991895790053,0.0
2009-04-14,0.0011121264763005456,0.08624564859620103,0.0
2009-04-21,0.0002118577782681541,0.10518430967753023,0.0
2009-04-28,0.0,0.11838354450012815,0.0
2009-05-05,0.0,0.10683839845805128,0.0
2009-05-12,0.0,0.1310947751371839,0.0
2009-05-19,0.0007103787931015404,0.11841035162926826,0.0
2009-05-27,0.0,0.1131427638569537,0.0
2009-06-03,0.0,0.1649720718532123,0.0
2009-06-10,0.0,0.1694286236928628,0.0
2009-06-17,0.0,0.15477354716067548,0.0
2009-06-24,0.002455881519395575,0.1355442450040097,0.0
2009-07-01,0.0,0.1760007455181516,0.0
2009-07-09,4.327240787915798e-06,0.19648802198095547,0.0
2009-07-16,5.041657358617613e-05,0.15622417538427041,0.0
2009-07-23,0.0,0.18247474987227713,0.0
2009-07-30,0.0,0.1766844081462394,0.0
2009-08-06,0.0,0.15655438615479317,0.0
2009-08-13,0.014071901259185893,0.1311994510747583,0.0
2009-08-20,0.02829770218149008,0.12235251647209124,0.0
2009-08-27,0.01099395875270659,0.11970853367292608,0.0
2009-09-03,0.0041880193950873945,0.10899675706456276,0.0
2009-09-11,0.007776333591905882,0.12368036981642869,0.0
2009-09-18,0.0020458419758284663,0.11720755962429981,0.0
2009-09-25,0.0011345647001235193,0.12541145302555312,0.0
2009-10-02,0.0,0.1212632488096185,0.0
2009-10-09,0.0,0.13629971305577598,0.0
2009-10-16,0.0,0.11966647927267016,0.0
2009-10-23,0.0,0.10819478026153247,0.0
2009-10-30,4.0784573002383695e-05,0.1408137235860509,0.0
2009-11-06,0.0070172592705262105,0.16284052020073433,0.0
2009-11-13,0.00020571205858743724,0.17521311469343703,0.0
2009-11-20,0.005076200336716852,0.20178643378409705,0.0
2009-11-30,0.005432877726207153,0.22338824028989984,0.0
2009-12-07,0.0012040428635060607,0.2022355340445277,0.0
2009-12-14,0.0009392264112193516,0.17111093596923702,0.0
2009-12-21,0.0035892580175556077,0.16178302773670858,0.0
2009-12-29,0.015501268266234547,0.13552070496307642,0.0
2010-01-06,0.006121839158609532,0.10157621618868369,0.0
2010-01-13,0.005296999713223727,0.10364104795472016,0.0
2010-01-21,0.00352239582986158,0.10893249310292312,0.0
2010-01-28,0.0,0.1720398949508184,0.0
2010-02-04,0.0008855229776258966,0.18599702058016376,0.0
2010-02-11,0.0,0.1886731214068804,0.0
2010-02-19,0.0,0.20901050180399613,0.0
2010-02-26,0.0,0.20242446362463543,0.0
2010-03-05,0.0,0.20597338528758166,0.0
2010-03-12,0.0,0.16514654721120547,0.0
2010-03-19,0.0,0.1772778307883014,0.0
2010-03-26,0.0,0.1878060348137199,0.0
2010-04-05,0.0,0.12301614200299545,0.0
2010-04-12,0.0,0.11069353602031026,0.0
2010-04-19,0.0,0.1478064413405784,0.0
2010-04-26,0.0,0.16519457902953363,0.0
2010-05-03,0.007134179658351059,0.10298691878321363,0.0
2010-05-10,0.0,0.05744416039457652,0.0
2010-05-17,0.0,0.060742090315819744,0.0
2010-05-24,0.0,0.11164658769817327,0.0
2010-06-01,0.0,0.08753727007098022,0.0
2010-06-08,0.0,0.06733601921857932,0.0
2010-06-15,0.0,0.06736236449120205,0.0
2010-06-22,0.0,0.07675130578142787,0.0
2010-06-29,0.0,0.08708256980891892,0.0
2010-07-07,0.0,0.06071865664585079,0.0
2010-07-14,0.0,0.0871489722261445,0.0
2010-07-21,0.0,0.15035951181676022,0.0
2010-07-28,0.0,0.16557144741801938,0.0
2010-08-04,0.0,0.16171832429413624,0.0
2010-08-11,0.0,0.16563252161278505,0.0
2010-08-18,0.0,0.16148724028406805,0.0
2010-08-25,0.0,0.14604736470847496,0.0
2010-09-01,0.0,0.08180870688907478,0.0
2010-09-09,0.0,0.045891592284277305,0.0
2010-09-16,0.0,0.05146905730340761,0.0
2010-09-23,0.0,0.06699090931332065,0.0
2010-09-30,0.0,0.051420562438942476,0.0
2010-10-07,0.0045237829354505266,0.05670874212331028,0.0
2010-10-14,0.0001281233935515047,0.09712435420184765,0.0
2010-10-21,0.005758668591639093,0.15007063558704395,0.0
2010-10-28,0.0,0.17451848278473428,0.0
2010-11-04,0.0,0.15796194306796446,0.0
2010-11-11,0.0,0.23385840369164104,0.0
2010-11-18,0.0,0.24979396669586976,0.0
2010-11-26,0.0,0.22675835956871057,0.0
2010-12-03,0.0,0.19787424230977227,0.0
2010-12-10,0.0,0.19156779458453072,0.0
2010-12-17,0.0,0.19033057163839515,0.0
2010-12-27,0.0,0.1667500410401844,0.0
2011-01-03,0.0,0.10612867198829194,0.0
2011-01-10,0.000525993859255891,0.0800366338100982,0.0
2011-01-18,0.0008100137807218744,0.07908257306284268,0.0
2011-01-25,0.0,0.11585641725138962,0.0
2011-02-01,4.555106806947151e-05,0.0527858517685249,0.0
2011-02-08,5.710516690271561e-05,0.009805227754294706,0.0
2011-02-15,0.0028341789753341118,0.013118716069960363,0.0
2011-02-23,0.004308887715126275,-0.014063299999811357,0.0
2011-03-02,0.014459055862303671,5.759750238003093e-05,0.0
2011-03-09,0.004203462842497174,-0.035517154321251375,0.0
2011-03-16,0.0016535865326119392,0.018526864824137148,0.0
2011-03-23,0.0008444008176553552,0.027001254344959518,0.0
2011-03-30,0.0,0.019584018803951504,0.0
2011-04-06,6.678197337350866e-05,0.049797761566676965,0.0
2011-04-13,2.8113227074300084e-05,0.07205666001870518,0.0
2011-04-20,0.0073851309721817415,0.10306355970656067,0.0
2011-04-28,0.008540586629308677,0.0783297391256467,0.0
2011-05-05,0.007540052731428659,0.11053168125836439,0.0
2011-05-12,0.0,0.11144943423332762,0.0
2011-05-19,0.0,0.10808784824947935,0.0
2011-05-26,0.0015105507728208067,0.08655940696808609,0.0
2011-06-03,0.0,0.10129031354873175,0.0
2011-06-10,0.0016125623273097744,0.1036814029612455,0.0
2011-06-17,1.705798572970707e-05,0.08074793124931255,0.0
2011-06-24,0.0,0.06624440616216339,0.0
2011-07-01,0.0,0.06982050792227548,0.0
2011-07-11,0.0,0.08773016998586207,0.0
2011-07-18,0.0,0.06963460676001021,0.0
2011-07-25,0.0,0.07594912923806628,0.0
2011-08-01,0.0,0.09446307567435254,0.0
2011-08-08,0.0,0.10287745554926328,0.0
2011-08-15,4.5156083672281966e-07,0.06369315514403798,0.0
2011-08-22,0.0,0.048706617238812255,0.0
2011-08-29,0.0,0.06411270770252755,0.0
2011-09-06,0.0,0.0658714987487615,0.0
2011-09-13,0.0,0.06151733251194487,0.0
2011-09-20,0.0,0.05392413113332739,0.0
2011-09-27,0.0,0.04736770335357986,0.0
2011-10-04,0.0,0.05372932798110597,0.0
2011-10-11,0.0,0.05672366728467771,0.0
2011-10-18,0.0,0.05656572584432272,0.0
2011-10-25,0.0,0.08202820143750848,0.0
2011-11-01,0.0,0.08250639945303681,0.0
2011-11-08,0.0,0.0927666979091281,0.0
2011-11-15,0.0,0.09214787571284419,0.0
2011-11-22,0.0,0.10909895180012774,0.0
2011-11-30,0.0,0.12623003754195894,0.0
2011-12-07,0.0,0.10895324908999293,0.0
2011-12-14,0.0003868858300535294,0.12407790616292239,0.0
2011-12-21,0.0074830421171014905,0.11614113661710802,0.0
2011-12-29,0.0002327506149981673,0.1265225118978231,0.0
2012-01-06,0.0006507577275129961,0.10920896664848735,0.0
2012-01-13,0.003513543442977607,0.10891008140519003,0.0
2012-01-23,0.001360548901075731,0.11650817606235746,0.0
2012-01-30,0.0,0.10897119658646319,0.0
2012-02-06,0.0,0.0848172782562995,0.0
2012-02-13,0.0,0.08035812680006027,0.0
2012-02-21,0.0009308642456886673,0.07191923183791113,0.0
2012-02-28,0.0,0.02015452238158283,0.0
2012-03-06,0.0,0.022592377904563855,0.0
2012-03-13,0.0017314220714439443,0.053432130245527135,0.0
2012-03-20,0.0017437256571071202,0.08100815530958183,0.0
2012-03-27,0.0,0.09164304214639617,0.0
2012-04-03,0.0010310199245964213,0.10403884194328734,0.0
2012-04-11,0.004916125763884338,0.11990236791766377,0.0
2012-04-18,0.0019080632324062208,0.150170195705324,0.0
2012-04-25,0.010058478723351527,0.12733213627558512,0.0
2012-05-02,1.3098565432301257e-07,0.13181829606901072,0.0
2012-05-09,7.291386197039174e-05,0.12539090167072084,0.0
2012-05-16,0.0,0.11561706792341919,0.0
2012-05-23,0.0056679505298831145,0.08791387305719174,0.0
2012-05-31,0.003532747138720538,0.06166856237559763,0.0
2012-06-07,0.017541766866088437,0.03612805655024622,0.0
2012-06-14,0.026205641426045645,0.04319246613107349,0.0
2012-06-21,0.011745414722611258,0.036820480473925644,0.0
2012-06-28,0.007776186420471731,0.04926190157542755,0.0
2012-07-06,0.0008097830877886736,0.06935057792087841,0.0
2012-07-13,0.011380070441546764,0.08563363242623681,0.0
2012-07-20,0.0,0.12586539290838036,0.0
2012-07-27,0.0,0.1183863589265918,0.0
2012-08-03,0.0008978966618542472,0.1247754510372169,0.0
2012-08-10,0.0009544049448919623,0.10963612914664411,0.0
2012-08-17,1.2873943546765076e-06,0.0859952564086128,0.0
2012-08-24,0.005306269851544698,0.07486502912861884,0.0
2012-08-31,0.004143716411718401,0.08261834647428419,0.0
2012-09-10,0.00707218977994728,0.08483258081950644,0.0
2012-09-17,0.0,0.1010428845947647,0.0
2012-09-24,0.0,0.09404184759807557,0.0
2012-10-01,0.0,0.11197753750360939,0.0
2012-10-08,2.487018315378009e-05,0.09575968001279904,0.0
2012-10-15,0.0,0.0905895010903921,0.0
2012-10-22,0.0017272876177685248,0.08812666879511258,0.0
2012-10-31,0.0,0.06916687328279039,0.0
2012-11-07,0.00137893776765452,0.07224863907375642,0.0
2012-11-14,0.018233173714406803,0.044302218584100085,0.0
2012-11-21,0.014137649646400519,0.09167793781867993,0.0
2012-11-29,0.009440085214066585,0.09193374666366817,0.0
2012-12-06,0.0004890676048177056,0.09140536467367431,0.0
2012-12-13,0.017625895029723893,0.09310170265868152,0.0
2012-12-20,0.0,0.09516256684472373,0.0
2012-12-28,0.0,0.10211658705591545,0.0
2013-01-07,0.0,0.09934731083762145,0.0
2013-01-14,0.0,0.0993761512180396,0.0
2013-01-22,1.3789997424851208e-05,0.10083525976476247,0.0
2013-01-29,0.0,0.12021077398148314,0.0
2013-02-05,0.010465153454234155,0.11055554568631779,0.0
2013-02-12,0.01942182724725683,0.1411704599138569,0.0
2013-02-20,0.016198043115323912,0.07594304262724802,0.0
2013-02-27,0.009088718045916266,0.07954117356545735,0.0
2013-03-06,0.002649214234736519,0.06486113043711576,0.0
2013-03-13,0.001334215768622471,0.06184268415547795,0.0
2013-03-20,0.0,0.06251581297906175,0.0
2013-03-27,0.0,0.059701219275655096,0.0
2013-04-04,0.0,0.0654421302958073,0.0
2013-04-11,0.02422788669809961,0.03245775213240245,0.0
2013-04-18,0.0,0.16384419859228094,0.0
2013-04-25,0.0,0.15193672900069385,0.0
2013-05-02,0.0,0.15706998061094693,0.0
2013-05-09,0.0002920220154578601,0.1876727781168769,-0.14802975991939327
2013-05-16,0.001733605309496511,0.17797850840777113,-0.11171598282239703
2013-05-23,0.006490523235299861,0.19665376665414813,0.0
2013-05-31,0.0,0.17398952195132997,0.0
2013-06-07,0.0,0.18928978983109185,0.0
2013-06-14,2.3832545593904797e-05,0.21282455868121297,0.0
2013-06-21,0.001567302115347502,0.26388617884643967,0.0
2013-06-28,0.00023840792914597841,0.23975749493510468,0.0
2013-07-08,0.00502386396425436,0.22261758688030073,0.0
2013-07-15,2.988656490288122e-06,0.22680829633708025,0.0
2013-07-22,0.0,0.2142229715859549,0.0
2013-07-29,0.0,0.21406312998814606,0.0
2013-08-05,7.064753140184621e-05,0.06989854605221427,0.0
2013-08-12,0.003829015444139827,0.10631544826471115,0.0
2013-08-19,0.0,0.14374102351668006,0.0
2013-08-26,2.7040295563551808e-05,0.18825944381358317,0.0
2013-09-03,0.0016691935617387799,0.15494204983409668,0.0
2013-09-10,0.016033875892404126,0.10752058758786973,0.0
2013-09-17,0.016729104629419567,0.12303838284281225,0.0
2013-09-24,0.0,0.17157675421647964,0.0
2013-10-01,0.0028354912843759905,0.17971066307127442,0.0
2013-10-08,0.0,0.11963041451195881,0.0
2013-10-15,0.001543237616047577,0.1549596021046701,0.0
2013-10-22,0.002847020880736295,0.2088135222502894,0.0
2013-10-29,0.0003163789367910397,0.2246170857260023,0.0
2013-11-05,0.0,0.15464211227196273,0.0
2013-11-12,0.0,0.14353947499898764,0.0
2013-11-19,0.0,0.17631852277896518,0.0
2013-11-26,0.0,0.19054808043531876,0.0
2013-12-04,5.547562977881171e-05,0.14513390425789668,0.0
2013-12-11,0.000750074992225791,0.15734949358554648,0.0
2013-12-18,0.0,0.18766958896255806,0.0
2013-12-26,0.0,0.22384628264819348,0.0
2014-01-03,0.0,0.1660085512003607,0.0
2014-01-10,0.0,0.14570363718845283,0.0
2014-01-17,0.0,0.19193683907880127,0.0
2014-01-27,0.0,0.1484517992682719,0.0
2014-02-03,0.0,0.11346978843556374,0.0
2014-02-10,0.0007147574530250722,0.10243907682635246,0.0
2014-02-18,0.0,0.13068148380373584,0.0
2014-02-25,0.0,0.13091208420270253,0.0
2014-03-04,0.0,0.09785563604609145,0.0
2014-03-11,0.0,0.09980143565313425,0.0
2014-03-18,0.0,0.06913421823362507,0.0
2014-03-25,0.0,0.05169236800418212,0.0
2014-04-01,0.0015586775175648881,0.0386409903189104,0.0
2014-04-08,0.008758231305279196,0.024010274524701763,0.0
2014-04-15,0.00324862420519878,0.03877140910874382,0.0
2014-04-23,0.009393574842775365,0.0372265362796388,0.0
2014-04-30,0.0,0.05772408180382231,0.0
2014-05-07,7.111321451702679e-05,0.03176709795373273,0.0
2014-05-14,7.505064422730356e-05,0.04065196154729689,0.0
2014-05-21,0.0,0.07579006104091605,0.0
2014-05-29,0.0,0.06718666110452934,0.0
2014-06-05,0.0,0.06500122590655738,0.0
2014-06-12,0.00026474916217011923,0.05500719754594318,0.0
2014-06-19,0.0,0.04587873602413019,0.0
2014-06-26,0.0038194598410257186,0.023938540020100565,0.0
2014-07-03,0.007045711141159927,0.007737004560240767,0.0
2014-07-11,0.012095809468206653,-0.0035150707322373176,0.0
2014-07-18,0.012491661093520179,-0.018378618912981554,0.0
2014-07-25,0.0001382162173655388,-0.0027795516189884294,0.0
2014-08-01,0.0030991912752966755,0.09524753448263006,0.0
2014-08-08,3.5113169047917836e-06,0.09957246624829848,0.0
2014-08-15,0.0,0.11035871909254653,0.0
2014-08-22,8.747492826444159e-05,0.11672373020077799,0.0
2014-08-29,0.0,0.14782332815361166,0.0
2014-09-08,0.0,0.16148167946013606,0.0
2014-09-15,0.0,0.14146173199039228,0.0
2014-09-22,0.0,0.15039324332236123,0.0
2014-09-29,0.0,0.12500200914669238,0.0
2014-10-06,0.0,0.08583357578976648,0.0
2014-10-13,0.0008856152123968286,0.09064451015219888,0.0
2014-10-20,0.0020205032544708956,0.06416541243891112,0.0
2014-10-27,0.003948531744583761,0.05028680123065975,0.0
2014-11-03,0.0009818757831254743,0.03507583922546414,0.0
2014-11-10,0.0,0.03682448961376716,0.0
2014-11-17,0.0,0.041875200895093896,0.0
2014-11-24,0.0,0.06910723535769203,0.0
2014-12-02,0.0,0.07451183667867863,0.0
2014-12-09,0.0024066834894256317,0.054112902924821,0.0
2014-12-16,0.0034151186310396042,0.1192703300922622,0.0
2014-12-23,0.0,0.15049357059339036,0.0
2014-12-31,1.9837532505562194e-06,0.15784589147375142,0.0
2015-01-08,0.01591596103531856,0.12948596915447072,0.0
2015-01-15,0.0027260804845496978,0.12869722459799665,0.0
2015-01-23,0.0,0.13688675839885742,0.0
2015-01-30,0.00041602089312675616,0.06649947745350933,0.0
2015-02-06,0.0,0.0014909837955239442,0.0
2015-02-13,0.009490977132372791,0.012369818770933998,0.0
2015-02-23,0.019978415840341768,0.01710461483606383,0.0
2015-03-02,0.003518293499155334,0.018231201651160035,0.0
2015-03-09,0.016322813823776983,0.04500128251798952,0.0
2015-03-16,0.006036570475998815,0.060362219033164376,0.0
2015-03-23,0.002962301344510365,0.1678517451975113,0.0
2015-03-30,0.0,0.16880210798073494,0.0
2015-04-07,0.0,0.18286377310588925,0.0
2015-04-14,6.445405719901487e-05,0.17745228902462706,0.0
2015-04-21,0.0,0.11821169637041917,0.0
2015-04-28,0.0,0.11560805993409433,-0.08864265262783788
2015-05-05,0.00015881647193793924,0.11242605323115465,-0.06710185343269648
2015-05-12,0.0,0.1771381191365038,0.0
2015-05-19,0.0,0.14996526844259248,-0.06768089542746869
2015-05-27,0.0005469162215945289,0.1654376864895251,-0.10223467918482931
2015-06-03,0.0,0.1634612314856961,0.0
2015-06-10,0.0,0.1966666841195829,0.0
2015-06-17,0.0008152402873662368,0.1958132432607116,0.0
2015-06-24,0.0025026185213050667,0.14263295060247377,0.0
2015-07-01,0.029687869571773717,0.13209890605029045,0.0
2015-07-09,0.0059383514017099515,0.0969654051999266,0.0
2015-07-16,0.0007178458504455421,0.09801928939714814,-0.1818181563936454
2015-07-23,0.0012375046653687605,0.09513867372610026,0.0
2015-07-30,0.0001762643313583112,0.10361775203983113,0.0
2015-08-06,0.0,0.09655072757187456,-0.06855712918777512
2015-08-13,0.0,0.06413849774238743,0.0
2015-08-20,0.003270648492744499,0.07882049425191849,0.0
2015-08-27,0.00010086474594572792,0.21487134403622712,0.0
2015-09-03,0.0,0.23452897188085103,0.0
2015-09-11,0.0,0.22405364949312787,0.0
2015-09-18,0.0,0.21937600595419673,0.0
